image_id,filename,category,caption,caption_detailed
10419,img_10419.jpg,night_surveillance,a view of a city at night from the water,a detailed description of the brisbane river at night
10420,img_10420.jpg,night_surveillance,a view of a city at night,a detailed description of seoul ' s night skyline
10421,img_10421.jpg,night_surveillance,the tokyo skyline at night,a detailed description of tokyo city at night
10422,img_10422.jpg,night_surveillance,the city of seoul at night,a detailed description of seoul ' s best cities
10423,img_10423.jpg,night_surveillance,a city at night,a detailed description of the night sky
10424,img_10424.jpg,night_surveillance,a city square at night with flowers in the fore,a detailed description of the world ' s most - known and most - known skyscrapers
10425,img_10425.jpg,night_surveillance,an image of a city at night,"a detailed description of the new museum of contemporary art in shanghai, china"
10426,img_10426.jpg,night_surveillance,a city at night,a detailed description of bangkok at night
10427,img_10427.jpg,night_surveillance,a view of a city at night,a detailed description of a city at night time
10428,img_10428.jpg,night_surveillance,a view of a city at night,a detailed description of the city of bangkok at night
10429,img_10429.jpg,night_surveillance,a view of a city at night from a rooftop,a detailed description of the city of melbourne at night
10430,img_10430.jpg,night_surveillance,a body of water,a detailed description of a city at night
10431,img_10431.jpg,night_surveillance,a view of a city at night,a detailed description of a city at night
10432,img_10432.jpg,night_surveillance,an aerial view of a city at night,a detailed description of the city at night
10433,img_10433.jpg,night_surveillance,a large body of water,a detailed description of a city at night
10434,img_10434.jpg,night_surveillance,the hong skyline at night,a detailed description of hong ' s best cities
10435,img_10435.jpg,night_surveillance,an aerial view of a city at night,a detailed description of the city of new york at night
10436,img_10436.jpg,night_surveillance,a city street at night with tall buildings,a detailed description of the world ' s most skyscrapers
10437,img_10437.jpg,night_surveillance,a view of a city at night time,a detailed description of a city at night
10438,img_10438.jpg,night_surveillance,a city at night with a full moon,a detailed description of the new york skyline at night
10439,img_10439.jpg,night_surveillance,a view of a city at night,a detailed description of a city at night
10440,img_10440.jpg,night_surveillance,a view of the city from the top of a building,a detailed description of the view from the roof of a building in downtown
10441,img_10441.jpg,night_surveillance,the view from the top of the tokyo tower at night,a detailed description of the best cities in the world
10442,img_10442.jpg,night_surveillance,a large body of water,a detailed description of a city at night
10443,img_10443.jpg,night_surveillance,a view of the city skyline at night,a detailed description of the best cities in china
10444,img_10444.jpg,night_surveillance,an aerial view of a city at night,a detailed description of bangkok at night
10445,img_10445.jpg,night_surveillance,a city at night,a detailed description of a city at night
10446,img_10446.jpg,night_surveillance,a view of a city at night,a detailed description of the most urban cities in the world
10447,img_10447.jpg,night_surveillance,a view of a city at night from a rooftop,a detailed description of the bangkok skyline at night
10448,img_10448.jpg,night_surveillance,a city skyline at night,a detailed description of a city at night
10449,img_10449.jpg,night_surveillance,a city at night,a detailed description of a city at night
10450,img_10450.jpg,night_surveillance,an aerial view of a city at night,a detailed description of the best cities in the world
10451,img_10451.jpg,night_surveillance,a view of a city at night,a detailed description of melbourne ' s best cities
10452,img_10452.jpg,night_surveillance,a view of a city at night from a hill,a detailed description of the city at night from the top of a hill
10453,img_10453.jpg,night_surveillance,a view of the city of sao at night,a detailed description of seoul ' s best cities
